lat,lon,full_address
52.803092,41.309609,"Малиновка 1-я, Тамбовский муниципальный округ, Тамбовская область, Центральный федеральный округ, Россия"
52.725325,41.424030,"Элеваторный переулок, Полынковский, Советский район, городской округ Тамбов, Тамбовская область, Центральный федеральный округ, 392001, Россия"
52.693912,41.402470,"Заречный-3, Покрово-Пригородное, городской округ Тамбов, Тамбовская область, Центральный федеральный округ, 392524, Россия"
52.673107,41.457362,"263, Астраханская улица, Тамбов-5, Пехотка, Советский район, Тамбов, Тамбовская область, Центральный федеральный округ, 392005, Россия"
52.732767,41.449689,"Мичуринская улица, Площадь Льва Толстого, Октябрьский район, городской округ Тамбов, Тамбовская область, Центральный федеральный округ, 392000, Россия"
52.728278,41.407608,"3-й Почтовый проезд, Полынки, Полынковский, Советский район, городской округ Тамбов, Тамбовская область, Центральный федеральный округ, 392001, Россия"
52.722098,41.436449,"Коммунальная улица, Полынковский, Советский район, городской округ Тамбов, Тамбовская область, Центральный федеральный округ, 392033, Россия"
52.823973,41.426643,"Полковое, Тамбовский муниципальный округ, Тамбовская область, Центральный федеральный округ, 392019, Россия"
52.797105,41.328776,"Крутые Выселки, Тамбовский муниципальный округ, Тамбовская область, Центральный федеральный округ, Россия"
52.651181,41.454706,"Северный микрорайон, Строитель, городской округ Тамбов, Тамбовская область, Центральный федеральный округ, 392523, Россия"
52.797114,41.329526,"Крутые Выселки, Тамбовский муниципальный округ, Тамбовская область, Центральный федеральный округ, Россия"
52.680502,41.469289,"улица Дмитрия Карбышева, Тамбов-34, Пехотка, Советский район, городской округ Тамбов, Тамбовская область, Центральный федеральный округ, 392005, Россия"
52.744219,41.457364,"8Т, Моршанское шоссе, Вознесенский, Октябрьский район, городской округ Тамбов, Тамбовская область, Центральный федеральный округ, 392030, Россия"
52.727116,41.408706,"Ипподромная улица, Полынковский, Советский район, городской округ Тамбов, Тамбовская область, Центральный федеральный округ, 392018, Россия"
52.650369,41.454958,"Тамбовская улица, Бокино, городской округ Тамбов, Тамбовская область, Центральный федеральный округ, 392523, Россия"
52.801140,41.301364,"Малиновка 1-я, Тамбовский муниципальный округ, Тамбовская область, Центральный федеральный округ, Россия"
52.638081,41.433598,"Южный микрорайон, городской округ Тамбов, Тамбовская область, Центральный федеральный округ, 392523, Россия"
52.728961,41.434419,"196, Пролетарская улица, Телецентр, Октябрьский район, городской округ Тамбов, Тамбовская область, Центральный федеральный округ, 392018, Россия"
52.802502,41.303166,"Малиновка 1-я, Тамбовский муниципальный округ, Тамбовская область, Центральный федеральный округ, Россия"
52.720731,41.404901,"улица Комиссара Московского, Полынки, Полынковский, Советский район, городской округ Тамбов, Тамбовская область, Центральный федеральный округ, 392001, Россия"
52.726915,41.419910,"17, Кавалерийская улица, Полынковский, Советский район, городской округ Тамбов, Тамбовская область, Центральный федеральный округ, 392018, Россия"
52.711870,41.390936,"20/162, улица Гастелло, Лада, Лётка, Советский район, городской округ Тамбов, Тамбовская область, Центральный федеральный округ, 392026, Россия"
52.643106,41.457905,"6, Дорожный переулок, Бокино, городской округ Тамбов, Тамбовская область, Центральный федеральный округ, 392523, Россия"
52.741955,41.438168,"15А, улица Николая Вирты, Телецентр, Октябрьский район, городской округ Тамбов, Тамбовская область, Центральный федеральный округ, 392020, Россия"
52.671302,41.456894,"279, Астраханская улица, Тамбов-5, Пехотка, Советский район, городской округ Тамбов, Тамбовская область, Центральный федеральный округ, 392005, Россия"
52.725232,41.438264,"63, Октябрьская улица, Привокзальный, Ленинский район, городской округ Тамбов, Тамбовская область, Центральный федеральный округ, 392033, Россия"
52.748758,41.404481,"Карьерная улица, Ласки, Парк Победы, Октябрьский район, городской округ Тамбов, Тамбовская область, Центральный федеральный округ, 392032, Россия"
52.821554,41.426707,"Полковое, Тамбовский муниципальный округ, Тамбовская область, Центральный федеральный округ, 392019, Россия"
52.823195,41.426654,"Полковое, Тамбовский муниципальный округ, Тамбовская область, Центральный федеральный округ, 392019, Россия"
52.672084,41.458907,"271, Астраханская улица, Тамбов-5, Пехотка, Советский район, городской округ Тамбов, Тамбовская область, Центральный федеральный округ, 392005, Россия"
52.671665,41.457904,"275, Астраханская улица, Тамбов-5, Пехотка, Советский район, городской округ Тамбов, Тамбовская область, Центральный федеральный округ, 392005, Россия"
52.703602,41.392737,"Лётка, Советский район, городской округ Тамбов, Тамбовская область, Центральный федеральный округ, 392004, Россия"
52.802951,41.304483,"Малиновка 1-я, Тамбовский муниципальный округ, Тамбовская область, Центральный федеральный округ, Россия"
52.682322,41.468433,"Тамбов-34, Пехотка, Советский район, городской округ Тамбов, Тамбовская область, Центральный федеральный округ, 392005, Россия"
52.802123,41.493802,"Тамбов - Северный обход г. Тамбова, Тамбовский муниципальный округ, Тамбовская область, Центральный федеральный округ, 392501, Россия"
52.696099,41.660160,"Рассказовский муниципальный округ, Тамбовская область, Центральный федеральный округ, Россия"
52.801414,41.301647,"Малиновка 1-я, Тамбовский муниципальный округ, Тамбовская область, Центральный федеральный округ, Россия"
52.622158,41.257934,"Клубная улица, Орловка, Тамбовский муниципальный округ, Тамбовская область, Центральный федеральный округ, Россия"
52.802328,41.304283,"Малиновка 1-я, Тамбовский муниципальный округ, Тамбовская область, Центральный федеральный округ, Россия"
52.801787,41.304116,"Малиновка 1-я, Тамбовский муниципальный округ, Тамбовская область, Центральный федеральный округ, Россия"
52.681191,41.469714,"Тамбов-34, Пехотка, Советский район, городской округ Тамбов, Тамбовская область, Центральный федеральный округ, 392005, Россия"
52.727073,41.416538,"Ипподромная улица, Полынковский, Советский район, городской округ Тамбов, Тамбовская область, Центральный федеральный округ, 392018, Россия"
52.803646,41.300269,"Малиновка 1-я, Тамбовский муниципальный округ, Тамбовская область, Центральный федеральный округ, Россия"
52.745106,41.392638,"161В, Авиационная улица, Полынковский, Советский район, городской округ Тамбов, Тамбовская область, Центральный федеральный округ, 392028, Россия"
52.699878,41.628826,"Тамбовский муниципальный округ, Тамбовская область, Центральный федеральный округ, 392515, Россия"
52.802208,41.306346,"Малиновка 1-я, Тамбовский муниципальный округ, Тамбовская область, Центральный федеральный округ, Россия"
52.801070,41.303970,"Малиновка 1-я, Тамбовский муниципальный округ, Тамбовская область, Центральный федеральный округ, Россия"
52.765694,41.355722,"Сиреневая улица, Солнечный, Слобода, Крутые Выселки, Тамбовский муниципальный округ, Тамбовская область, Центральный федеральный округ, 392024, Россия"
52.745106,41.457566,"8Б, Моршанское шоссе, Вознесенский, Октябрьский район, городской округ Тамбов, Тамбовская область, Центральный федеральный округ, 392030, Россия"
52.662708,41.450512,"68Н-073, МЖК, Строитель, Советский район, городской округ Тамбов, Тамбовская область, Центральный федеральный округ, 392005, Россия"
52.741816,41.659209,"урочище Юбилейный Кордон, Тамбовский муниципальный округ, Тамбовская область, Центральный федеральный округ, 392515, Россия"
52.706470,41.393205,"16, Тамбов-4, Лётка, Советский район, городской округ Тамбов, Тамбовская область, Центральный федеральный округ, 392004, Россия"
52.701255,41.625634,"Тамбовский муниципальный округ, Тамбовская область, Центральный федеральный округ, 392515, Россия"
52.656033,41.441561,"11, Дорожно-Строительная улица, Северный микрорайон, Строитель, городской округ Тамбов, Тамбовская область, Центральный федеральный округ, 392523, Россия"
52.722646,41.481445,"Рассказовское шоссе, Студенецкий, Ленинский район, городской округ Тамбов, Тамбовская область, Центральный федеральный округ, 392023, Россия"
52.650422,41.524007,"Тригуляй, городской округ Тамбов, Рассказовский муниципальный округ, Тамбовская область, Центральный федеральный округ, 392525, Россия"
52.797351,41.306708,"Малиновка 1-я, Тамбовский муниципальный округ, Тамбовская область, Центральный федеральный округ, Россия"
52.728953,41.418176,"17, Кавалерийская улица, Полынковский, Советский район, городской округ Тамбов, Тамбовская область, Центральный федеральный округ, 392018, Россия"
52.713902,41.401192,"109А, улица Гастелло, Лада, Киквидзе, Советский район, городской округ Тамбов, Тамбовская область, Центральный федеральный округ, 392026, Россия"
52.717405,41.453638,"114, улица Карла Маркса, Старинный, Ленинский район, Тамбов, Тамбовская область, Центральный федеральный округ, 392002, Россия"
52.749890,41.405252,"Карьерная улица, Ласки, Парк Победы, Октябрьский район, городской округ Тамбов, Тамбовская область, Центральный федеральный округ, 392032, Россия"
52.700814,41.447398,"49, Железнодорожная улица, Железнодорожный, Советский район, городской округ Тамбов, Тамбовская область, Центральный федеральный округ, 392036, Россия"
52.751807,41.488997,"Старая тулиновская дорога, Пригородное Лесничество, Октябрьский район, Тамбов, Тамбовский муниципальный округ, Тамбовская область, Центральный федеральный округ, 392080, Россия"
52.715003,41.467246,"Набережная улица, Первомайский сквер, Ленинский район, городской округ Тамбов, Тамбовская область, Центральный федеральный округ, 392002, Россия"
52.724662,41.437710,"63, Октябрьская улица, Привокзальный, Ленинский район, городской округ Тамбов, Тамбовская область, Центральный федеральный округ, 392033, Россия"
52.744657,41.456872,"8М, Моршанское шоссе, Вознесенский, Октябрьский район, городской округ Тамбов, Тамбовская область, Центральный федеральный округ, 392030, Россия"
52.705784,41.388998,"20/7, Тамбов-4, Лётка, Советский район, городской округ Тамбов, Тамбовская область, Центральный федеральный округ, 392004, Россия"
52.803670,41.304758,"Малиновка 1-я, Тамбовский муниципальный округ, Тамбовская область, Центральный федеральный округ, Россия"
52.804308,41.300374,"Малиновка 1-я, Тамбовский муниципальный округ, Тамбовская область, Центральный федеральный округ, Россия"
52.600505,41.491464,"8А, Лесхозная улица, Котовск, Тамбовская область, Центральный федеральный округ, 393194, Россия"
52.741425,41.658262,"урочище Юбилейный Кордон, Тамбовский муниципальный округ, Тамбовская область, Центральный федеральный округ, 392515, Россия"
52.712540,41.460381,"26, Лермонтовская улица, Первомайский сквер, Ленинский район, городской округ Тамбов, Тамбовская область, Центральный федеральный округ, 392017, Россия"
52.700114,41.625499,"Тамбовский муниципальный округ, Тамбовская область, Центральный федеральный округ, 392515, Россия"
52.759050,41.430021,"59А к7, улица Рылеева, Рылеева, Октябрьский район, городской округ Тамбов, Тамбовская область, Центральный федеральный округ, 392003, Россия"
52.801972,41.308988,"Малиновка 1-я, Тамбовский муниципальный округ, Тамбовская область, Центральный федеральный округ, Россия"
52.649637,41.525005,"Тригуляй, городской округ Тамбов, Рассказовский муниципальный округ, Тамбовская область, Центральный федеральный округ, 392525, Россия"
52.741036,41.657734,"урочище Юбилейный Кордон, Тамбовский муниципальный округ, Тамбовская область, Центральный федеральный округ, 392515, Россия"
52.729326,41.417154,"17, Кавалерийская улица, Полынковский, Советский район, городской округ Тамбов, Тамбовская область, Центральный федеральный округ, 392018, Россия"
52.741018,41.659860,"урочище Юбилейный Кордон, Тамбовский муниципальный округ, Тамбовская область, Центральный федеральный округ, 392515, Россия"
52.678822,41.471638,"улица Дмитрия Карбышева, Тамбов-34, Пехотка, Советский район, городской округ Тамбов, Тамбовская область, Центральный федеральный округ, 392005, Россия"
52.802000,41.306078,"Малиновка 1-я, Тамбовский муниципальный округ, Тамбовская область, Центральный федеральный округ, Россия"
52.741016,41.660418,"урочище Юбилейный Кордон, Тамбовский муниципальный округ, Тамбовская область, Центральный федеральный округ, 392515, Россия"
52.741426,41.657725,"урочище Юбилейный Кордон, Тамбовский муниципальный округ, Тамбовская область, Центральный федеральный округ, 392515, Россия"
52.788165,41.441324,"Тамбовский муниципальный округ, Тамбовская область, Центральный федеральный округ, Россия"
52.729032,41.433186,"196, Пролетарская улица, Телецентр, Октябрьский район, городской округ Тамбов, Тамбовская область, Центральный федеральный округ, 392018, Россия"
52.710731,41.385796,"улица Новикова-Прибоя, Лада, Киквидзе, Советский район, городской округ Тамбов, Тамбовская область, Центральный федеральный округ, 392014, Россия"
52.753344,41.438400,"3А, улица Менделеева, Защитный, Октябрьский район, городской округ Тамбов, Тамбовская область, Центральный федеральный округ, 392016, Россия"
52.741074,41.659103,"урочище Юбилейный Кордон, Тамбовский муниципальный округ, Тамбовская область, Центральный федеральный округ, 392515, Россия"
52.710125,41.430121,"Литейная улица, Гастелло, Советский район, городской округ Тамбов, Тамбовская область, Центральный федеральный округ, 392022, Россия"
52.766041,41.357232,"Сиреневая улица, Солнечный, Слобода, Крутые Выселки, Тамбовский муниципальный округ, Тамбовская область, Центральный федеральный округ, 392024, Россия"
52.706750,41.395574,"улица Сенько, Лётка, Советский район, городской округ Тамбов, Тамбовская область, Центральный федеральный округ, 392004, Россия"
52.713117,41.446527,"Базарная улица, Привокзальный, Ленинский район, городской округ Тамбов, Тамбовская область, Центральный федеральный округ, 392036, Россия"
52.729532,41.433573,"196, Пролетарская улица, Телецентр, Октябрьский район, городской округ Тамбов, Тамбовская область, Центральный федеральный округ, 392018, Россия"
52.713358,41.418661,"30, улица Будённого, Гастелло, Советский район, городской округ Тамбов, Тамбовская область, Центральный федеральный округ, 392001, Россия"
52.733061,41.446105,"67/12, Пензенская улица, Площадь Льва Толстого, Октябрьский район, городской округ Тамбов, Тамбовская область, Центральный федеральный округ, 392020, Россия"
52.741540,41.658989,"урочище Юбилейный Кордон, Тамбовский муниципальный округ, Тамбовская область, Центральный федеральный округ, 392515, Россия"
52.724730,41.438510,"28, Октябрьская улица, Привокзальный, Ленинский район, городской округ Тамбов, Тамбовская область, Центральный федеральный округ, 392033, Россия"
52.717261,41.453385,"114, улица Карла Маркса, Старинный, Ленинский район, Тамбов, Тамбовская область, Центральный федеральный округ, 392002, Россия"
52.800825,41.302843,"Малиновка 1-я, Тамбовский муниципальный округ, Тамбовская область, Центральный федеральный округ, Россия"
52.734252,41.418820,"9, Ипподромная улица, Полынковский, Советский район, городской округ Тамбов, Тамбовская область, Центральный федеральный округ, 392018, Россия"
52.599692,41.504702,"31А, улица Гаврилова, городской округ Котовск, Тамбовская область, Центральный федеральный округ, 393194, Россия"
52.737684,41.491162,"10А, Московская улица, Студенецкий, Октябрьский район, городской округ Тамбов, Тамбовская область, Центральный федеральный округ, 392080, Россия"
52.757126,41.467296,"2Н, Урожайная улица, Защитный, Октябрьский район, городской округ Тамбов, Тамбовская область, Центральный федеральный округ, 392030, Россия"
52.681288,41.498170,"26, улица Железнодорожная Казарма, Перикса, городской округ Тамбов, Тамбовская область, Центральный федеральный округ, 392551, Россия"
52.741479,41.487390,"улица Монтажников, Вознесенский, Октябрьский район, городской округ Тамбов, Тамбовская область, Центральный федеральный округ, 392080, Россия"
52.724611,41.456718,"Советская улица, Набережная, Студенецкий, Ленинский район, Тамбов, Тамбовская область, Центральный федеральный округ, 392000, Россия"
52.741462,41.660719,"урочище Юбилейный Кордон, Тамбовский муниципальный округ, Тамбовская область, Центральный федеральный округ, 392515, Россия"
52.681595,41.461497,"1/3, Астраханская улица, Пехотка, Советский район, Тамбов, Тамбовская область, Центральный федеральный округ, 392005, Россия"
52.717830,41.456061,"37, Комсомольская улица, Старинный, Ленинский район, городской округ Тамбов, Тамбовская область, Центральный федеральный округ, 392036, Россия"
52.724677,41.438124,"63, Октябрьская улица, Привокзальный, Ленинский район, городской округ Тамбов, Тамбовская область, Центральный федеральный округ, 392033, Россия"
52.723124,41.549610,"кордон Студенка, Тамбовский муниципальный округ, Тамбовская область, Центральный федеральный округ, 392514, Россия"
52.702104,41.389207,"Лётка, Советский район, городской округ Тамбов, Тамбовская область, Центральный федеральный округ, 392004, Россия"
52.659812,41.505165,"4 км, Р-208, городской округ Тамбов, Рассказовский муниципальный округ, Тамбовская область, Центральный федеральный округ, 392525, Россия"
52.706386,41.437661,"6, Бригадный проезд, Привокзальный, Советский район, городской округ Тамбов, Тамбовская область, Центральный федеральный округ, 392036, Россия"
52.716766,41.452070,"59, Комсомольская улица, Старинный, Ленинский район, городской округ Тамбов, Тамбовская область, Центральный федеральный округ, 392036, Россия"
52.740851,41.659184,"урочище Юбилейный Кордон, Тамбовский муниципальный округ, Тамбовская область, Центральный федеральный округ, 392515, Россия"
52.717207,41.453103,"45, Комсомольская улица, Старинный, Ленинский район, городской округ Тамбов, Тамбовская область, Центральный федеральный округ, 392036, Россия"
52.599385,41.505507,"31А, улица Гаврилова, городской округ Котовск, Тамбовская область, Центральный федеральный округ, 393194, Россия"
52.811340,41.424358,"Полковое, Тамбовский муниципальный округ, Тамбовская область, Центральный федеральный округ, 392019, Россия"
52.716465,41.452215,"59, Комсомольская улица, Старинный, Ленинский район, городской округ Тамбов, Тамбовская область, Центральный федеральный округ, 392036, Россия"
52.643329,41.433937,"Южный микрорайон, городской округ Тамбов, Тамбовская область, Центральный федеральный округ, 392523, Россия"
52.727458,41.462294,"Рассказовское шоссе, Студенецкий, Октябрьский район, городской округ Тамбов, Тамбовская область, Центральный федеральный округ, 392000, Россия"
52.751838,41.486768,"проезд Энергетиков, Тамбовская ТЭЦ, Вознесенский, Октябрьский район, городской округ Тамбов, Тамбовская область, Центральный федеральный округ, 392080, Россия"
52.722897,41.392453,"Светлая улица, Лада, Киквидзе, Советский район, городской округ Тамбов, Тамбовская область, Центральный федеральный округ, 392014, Россия"
52.716500,41.453827,"112, улица Карла Маркса, Старинный, Ленинский район, Тамбов, Тамбовская область, Центральный федеральный округ, 392002, Россия"
52.743062,41.460985,"8Д, Моршанское шоссе, Вознесенский, Октябрьский район, городской округ Тамбов, Тамбовская область, Центральный федеральный округ, 392030, Россия"
52.716645,41.452217,"59, Комсомольская улица, Старинный, Ленинский район, городской округ Тамбов, Тамбовская область, Центральный федеральный округ, 392036, Россия"
52.704162,41.440239,"Бригадная улица, Привокзальный, Советский район, городской округ Тамбов, Тамбовская область, Центральный федеральный округ, 392036, Россия"
52.605490,41.484729,"Лесхозная улица, городской округ Котовск, Тамбовская область, Центральный федеральный округ, 393194, Россия"
52.800546,41.302736,"Малиновка 1-я, Тамбовский муниципальный округ, Тамбовская область, Центральный федеральный округ, Россия"
52.640410,41.462099,"Балашовская улица, Бокино, городской округ Тамбов, Тамбовская область, Центральный федеральный округ, 392523, Россия"
52.649781,41.451589,"Центральный микрорайон, Строитель, городской округ Тамбов, Тамбовская область, Центральный федеральный округ, 392523, Россия"
52.725234,41.382452,"69А, улица Киквидзе, Лада, Киквидзе, Советский район, городской округ Тамбов, Тамбовская область, Центральный федеральный округ, 392014, Россия"
52.696966,41.663015,"Рассказовский муниципальный округ, Тамбовская область, Центральный федеральный округ, Россия"
52.697352,41.679307,"Рассказовский муниципальный округ, Тамбовская область, Центральный федеральный округ, Россия"
52.702768,41.516126,"Военсовхоз «Новая Ляда», Тамбовский лесхоз, Тамбовский муниципальный округ, Тамбовская область, Центральный федеральный округ, 392551, Россия"
52.705444,41.671203,"Р-208, Новая Ляда, Тамбовский муниципальный округ, Тамбовская область, Центральный федеральный округ, 392515, Россия"
52.661157,41.449821,"Северный микрорайон, Строитель, городской округ Тамбов, Тамбовская область, Центральный федеральный округ, 392523, Россия"
52.716355,41.451971,"59, Комсомольская улица, Старинный, Ленинский район, городской округ Тамбов, Тамбовская область, Центральный федеральный округ, 392036, Россия"
52.725059,41.438417,"28, Октябрьская улица, Привокзальный, Ленинский район, городской округ Тамбов, Тамбовская область, Центральный федеральный округ, 392033, Россия"
52.713715,41.401165,"109А, улица Гастелло, Лада, Киквидзе, Советский район, городской округ Тамбов, Тамбовская область, Центральный федеральный округ, 392026, Россия"
52.716138,41.401559,"улица Николая Островского, Лада, Киквидзе, Советский район, городской округ Тамбов, Тамбовская область, Центральный федеральный округ, 392026, Россия"
52.600607,41.506230,"31В, улица Гаврилова, городской округ Котовск, Тамбовская область, Центральный федеральный округ, 393194, Россия"
52.752117,41.487885,"проезд Энергетиков, Тамбовская ТЭЦ, Вознесенский, Октябрьский район, городской округ Тамбов, Тамбовская область, Центральный федеральный округ, 392080, Россия"
52.749427,41.399773,"Ласки, Парк Победы, Октябрьский район, городской округ Тамбов, Тамбовская область, Центральный федеральный округ, 392032, Россия"
52.741452,41.487889,"СНТ ""Озерный"", Студенецкий, Октябрьский район, городской округ Тамбов, Тамбовская область, Центральный федеральный округ, 392080, Россия"
52.768505,41.416476,"улица Рылеева, Рылеева, Октябрьский район, городской округ Тамбов, Тамбовская область, Центральный федеральный округ, 392019, Россия"
52.661390,41.530894,"Рассказовский муниципальный округ, Тамбовская область, Центральный федеральный округ, 392525, Россия"
52.759163,41.398591,"Олимпийский парк, Октябрьский район, городской округ Тамбов, Тамбовская область, Центральный федеральный округ, 392032, Россия"
52.717134,41.674518,"68Н-004, Столовое, Тамбовский муниципальный округ, Тамбовская область, Центральный федеральный округ, 392515, Россия"
52.723316,41.392368,"Делегатская улица, Киквидзе, Советский район, городской округ Тамбов, Тамбовская область, Центральный федеральный округ, 392014, Россия"
52.599452,41.505005,"31А, улица Гаврилова, городской округ Котовск, Тамбовская область, Центральный федеральный округ, 393194, Россия"
52.709150,41.393469,"6А, Тамбов-4, Лётка, Советский район, городской округ Тамбов, Тамбовская область, Центральный федеральный округ, 392004, Россия"
52.674105,41.484246,"Станция Цна, Пехотка, Советский район, городской округ Тамбов, Тамбовская область, Центральный федеральный округ, 392551, Россия"
52.810206,41.423697,"Полковое, Тамбовский муниципальный округ, Тамбовская область, Центральный федеральный округ, 392019, Россия"
52.739137,41.479251,"2Г, проезд Монтажников, Студенецкий, Октябрьский район, городской округ Тамбов, Тамбовская область, Центральный федеральный округ, 392080, Россия"
52.740798,41.660162,"урочище Юбилейный Кордон, Тамбовский муниципальный округ, Тамбовская область, Центральный федеральный округ, 392515, Россия"
52.718173,41.453182,"проезд Сакко и Ванцетти, Старинный, Ленинский район, Тамбов, Тамбовская область, Центральный федеральный округ, 392036, Россия"
52.660427,41.473804,"Заря, Бокино, городской округ Тамбов, Тамбовская область, Центральный федеральный округ, 392525, Россия"
52.651902,41.453586,"40, Северный микрорайон, Строитель, городской округ Тамбов, Тамбовская область, Центральный федеральный округ, 392523, Россия"
52.751996,41.457428,"Моршанское шоссе, Защитный, Октябрьский район, городской округ Тамбов, Тамбовская область, Центральный федеральный округ, 392030, Россия"
52.655717,41.448882,"11, Северный микрорайон, Строитель, городской округ Тамбов, Тамбовская область, Центральный федеральный округ, 392523, Россия"
52.756783,41.488936,"Медовая улица, Тамбовский муниципальный округ, Тамбовская область, Центральный федеральный округ, 392080, Россия"
52.751246,41.448777,"Советская улица, Защитный, Октябрьский район, городской округ Тамбов, Тамбовская область, Центральный федеральный округ, 392016, Россия"
52.711229,41.559334,"Лесной, Тамбовский муниципальный округ, Тамбовская область, Центральный федеральный округ, 392514, Россия"
52.601958,41.492256,"7, улица Дружбы, Котовск, Тамбовская область, Центральный федеральный округ, 393194, Россия"
52.749208,41.460112,"17в, Моршанское шоссе, Вознесенский, Октябрьский район, городской округ Тамбов, Тамбовская область, Центральный федеральный округ, 392030, Россия"
52.718964,41.446746,"96А, Базарная улица, Старинный, Ленинский район, городской округ Тамбов, Тамбовская область, Центральный федеральный округ, 392036, Россия"
52.711594,41.560238,"Лесной, Тамбовский муниципальный округ, Тамбовская область, Центральный федеральный округ, 392514, Россия"
52.656107,41.439912,"20, Дорожно-Строительная улица, Северный микрорайон, Строитель, городской округ Тамбов, Тамбовская область, Центральный федеральный округ, 392523, Россия"
52.753861,41.467761,"Моршанское шоссе, Вознесенский, Октябрьский район, городской округ Тамбов, Тамбовская область, Центральный федеральный округ, 392030, Россия"
52.647273,41.440050,"68Н-073, Центральный микрорайон, Южный микрорайон, Строитель, городской округ Тамбов, Тамбовская область, Центральный федеральный округ, 392523, Россия"
52.688512,41.464104,"Астраханская улица, Тамбов-34, Пехотка, Советский район, городской округ Тамбов, Тамбовская область, Центральный федеральный округ, 392005, Россия"
52.661178,41.473482,"Тамбов-5, Пехотка, Советский район, городской округ Тамбов, Тамбовская область, Центральный федеральный округ, 392005, Россия"
52.641788,41.454014,"Дорожный переулок, Бокино, городской округ Тамбов, Тамбовская область, Центральный федеральный округ, 392523, Россия"
52.660653,41.473995,"Заря, Бокино, городской округ Тамбов, Тамбовская область, Центральный федеральный округ, 392525, Россия"
52.706120,41.510339,"12, улица им. Маршала Малиновского, Студенецкий, Ленинский район, Тамбов, Тамбовский муниципальный округ, Тамбовская область, Центральный федеральный округ, 392551, Россия"
52.711879,41.562766,"Лесной, Тамбовский муниципальный округ, Тамбовская область, Центральный федеральный округ, 392514, Россия"
